"","player_api_id","player_name","overall_rating","gk_rating","number_of_appearances"
"616",23528,"Andrew Crofts",NA,NA,13
"617",23538,"Matt Jarvis",77,137,164
"618",23563,"Caleb Folan",71,108,9
"619",23571,"Wes Morgan",78,104,75
"620",23574,"Kris Commons",75,152,120
"621",23575,"Scott Dobie",64,120,1
"622",23579,"James Perch",71,139,41
"623",23587,"Felix Bastians",75,133,96
"624",23593,"Bradley Orr",67,145,12
"625",23605,"Dean Windass",66,129,1
"626",23628,"Pierre Wome",78,46,29
"627",23629,"Andrew Surman",73,151,66
"628",23660,"Jim Goodwin",66,99,149
"629",23675,"Marcio Mossoro",78,140,87
"630",23678,"Alex Song",NA,NA,174
"631",23686,"Manuel Almunia",81,403,69
"632",23688,"Mathieu Flamini",82,149,110
"633",23692,"Calvin Zola Makongo",63,120,11
"634",23697,"Carl Tremarco",61,98,57
"635",23720,"William Haining",64,103,17
"636",23724,"Chris Killen",NA,NA,2
"637",23727,"Marc Tierney",68,107,18
"638",23728,"Chris Porter",NA,NA,21
"639",23729,"Chris Swailes",60,111,22
"640",23732,"Matthew Connolly",NA,NA,8
"641",23736,"Keith Southern",68,139,11
"642",23740,"Scott Vernon",NA,NA,106
"643",23755,"Joe Cardle",63,50,35
"644",23760,"David Bentley",83,163,41
"645",23765,"Patrick Cregg",NA,NA,76
"646",23772,"Graham Stack",67,333,56
"647",23779,"Quincy Owusu-Abeyie",75,112,23
"648",23780,"Aaron Hughes",78,129,162
"649",23781,"Eric Djemba-Djemba",NA,NA,2
"650",23782,"Gareth Barry",84,165,258
"651",23783,"Gary Cahill",83,129,233
"652",23784,"Gavin McCann",76,148,35
"653",23785,"Jlloyd Samuel",71,119,50
"654",23787,"Liam Ridgewell",76,134,140
"655",23788,"Luke Moore",75,122,12
"656",23792,"Steven Davis",80,161,253
"657",23793,"Stuart Taylor",75,381,4
"658",23794,"Thomas Sorensen",78,386,98
"659",23806,"Peter Whittingham",NA,NA,30
"660",23813,"Maik Taylor",74,379,2
"661",23818,"Matthew Upson",NA,NA,116
"662",23819,"Mikael Forssell",78,137,23
"663",23823,"Daniel Fox",71,142,45
"664",23837,"Scott Dann",78,139,160
"665",23839,"Sone Aluko",74,120,112
"666",23849,"Mark Gower",NA,NA,14
"667",23853,"Walter Pandiani",78,156,61
"668",23864,"Cleveland Taylor",66,125,11
"669",23866,"Andrew Keogh",72,141,8
"670",23869,"Jerel Ifil",67,131,38
"671",23881,"Alan Tate",69,118,8
"672",23882,"Leon Britton",77,147,114
"673",23889,"Aaron Mokoena",75,154,30
"674",23891,"Owain Tudor Jones",64,134,47
"675",23913,"Tugay Kerimoglou",77,163,15
"676",23916,"Morten Gamst Pedersen",85,162,119
"677",23918,"Peter Enckelman",NA,NA,54
"678",23921,"Ryan Nelsen",79,140,110
"679",23922,"Steven Reid",77,159,67
"680",23927,"El Hadji Diouf",82,144,72
"681",23930,"Jaroslaw Fojut",70,116,117
"682",23931,"Joey O'Brien",71,140,56
"683",23932,"Jussi Jaaskelainen",81,415,185
"684",23933,"Kevin Nolan",80,144,148
"685",23934,"Kevin Davies",79,124,133
"686",23936,"Ricardo Vaz Te",74,114,31
"687",23937,"Ricardo Gardner",75,148,34
"688",23939,"Tal Ben Haim",79,130,44
"689",23946,"Bryan Hughes",71,99,1
"690",23947,"Goncalo Brandao",75,121,106
"691",23949,"Darren Bent",85,126,135
"692",23950,"Dean Kiely",NA,NA,3
"693",23951,"Dennis Rommedahl",72,135,26
"694",23953,"Hermann Hreidarsson",74,85,36
"695",23954,"Jerome Thomas",75,137,65
"696",23979,"Robert Elliot",69,346,35
"697",23983,"Geremi",76,161,11
"698",23984,"Carlo Cudicini",81,395,20
"699",23986,"Filipe Oliveira",69,135,19
"700",23987,"Joe Keenan",65,132,9
"701",23988,"Lassana Diarra",82,149,110
"702",23991,"Scott Sinclair",76,119,66
"703",23997,"Bjarni Vidarsson",NA,NA,22
"704",23998,"David Weir",NA,NA,111
"705",23999,"Gary Naysmith",72,139,7
"706",24000,"Iain Turner",71,347,4
"707",24001,"James Beattie",80,133,37
"708",24002,"James McFadden",78,147,79
"709",24003,"James Vaughan",75,111,2
"710",24004,"Joseph Yobo",81,137,48
"711",24005,"Lee Carsley",77,148,3
"712",24006,"Leon Osman",78,137,183
"713",24011,"Mikel Arteta",83,173,163
"714",24013,"Per Kroeldrup",80,149,86
"715",24020,"Simon Davies",NA,NA,73
"716",24022,"Terry Dunfield",63,87,4
"717",24023,"Tony Hibbert",75,123,89
"718",24024,"Alan O'Brien",69,138,14
"719",24037,"Collins John",77,127,7
"720",24040,"Simon King",64,144,4
"721",24064,"Kieren Westwood",75,379,18
"722",24077,"David Buchanan",63,125,27
"723",24099,"Hurtado Perez Moises",NA,NA,76
"724",24101,"Heidar Helguson",76,89,13
"725",24104,"Jaroslav Drobny",NA,NA,137
"726",24105,"Liam Rosenior",71,87,27
"727",24111,"Tomasz Radzinski",68,58,24
"728",24114,"Robert Milsom",64,119,43
"729",24116,"Boudewijn Zenden",77,140,22
"730",24118,"Sean Clohessy",NA,NA,24
"731",24122,"Alexandre Bonnet",69,143,6
"732",24123,"Jonathan De Guzman",78,139,130
"733",24130,"John Arne Riise",82,163,177
"734",24131,"Jose Miguel Josemi",76,117,47
"735",24132,"Mohamed Lamine Sissoko",81,148,78
"736",24133,"Salif Diao",70,143,34
"737",24134,"Sami Hyypiae",83,143,64
"738",24136,"Stephen Warnock",NA,NA,121
"739",24137,"Steve Finnan",80,146,23
"740",24138,"Daniel Halfar",73,140,29
"741",24147,"Ben Foster",80,398,183
"742",24148,"Darren Fletcher",83,159,153
"743",24149,"Floribert Ngalula",60,52,15
"744",24150,"John O'Shea",80,173,206
"745",24154,"Ryan Giggs",86,155,86
"746",24155,"Tom Heaton",75,376,38
"747",24156,"Darron Gibson",77,149,52
"748",24157,"Fraizer Campbell",74,109,80
"749",24159,"Adam Johnson",NA,NA,146
"750",24160,"Aiyegbeni Yakubu",84,134,59
"751",24161,"Andrew Taylor",70,133,38
"752",24162,"Anthony McMahon",71,122,13
"753",24163,"Chris Riggott",75,77,17
"754",24166,"David Wheater",77,143,60
"755",24167,"Emanuel Pogatetz",77,131,113
"756",24168,"Salva Ballesta",NA,NA,5
"757",24169,"Fabio Rochemback",79,165,8
"758",24171,"James Morrison",75,130,180
"759",24183,"Matthew Bates",65,110,15
"760",24190,"Stuart Parnaby",72,121,11
"761",24205,"Joey Barton",81,154,118
"762",24208,"Micah Richards",83,143,130
"763",24209,"Nedum Onuoha",78,128,109
"764",24210,"Nicky Weaver",72,367,19
"765",24211,"Richard Dunne",80,138,150
"766",24212,"Stephen Jordan",72,136,23
"767",24213,"Stephen Ireland",81,154,109
"768",24216,"Sylvain Distin",81,146,217
"769",24217,"Emre Belozoglu",81,154,4
"770",24223,"Scott Parker",83,150,158
"771",24224,"Shay Given",84,418,112
"772",24225,"Shola Ameobi",78,117,61
"773",24226,"Stephen Carr",77,139,73
"774",24227,"Steve Harper",76,382,60
"775",24228,"Steven Taylor",79,130,100
"776",24229,"Tim Krul",79,391,156
"777",24230,"Titus Bramble",76,146,112
"778",24234,"David Edgar",NA,NA,9
"779",24235,"Leonardo Bonucci",83,110,225
"780",24255,"Matthew Lockwood",61,119,21
"781",24260,"Craig Easton",62,141,3
"782",24275,"Simon Ramsden",63,103,66
"783",24336,"Andrew O'Brien",76,124,37
"784",24341,"Jan Mucha",74,365,43
"785",24364,"Allan Russell",63,135,14
"786",24368,"Jamie Ashdown",70,345,5
"787",24372,"Matthew Taylor",80,147,121
"788",24373,"Richard Hughes",69,107,26
"789",24374,"Valery Mezague",71,138,5
"790",24381,"Marc Pugh",71,126,15
"791",24383,"Diego Castro",79,138,195
"792",24385,"Abel Aguilar",77,142,134
"793",24391,"Michele Fini",76,167,44
"794",24393,"Gary O'Neil",76,142,71
"795",24399,"Ben Alnwick",NA,NA,1
"796",24403,"Michele Canini",77,139,154
"797",24405,"Daniele Conti",78,150,196
"798",24408,"Danny Collins",74,138,83
"799",24409,"Antonio Langella",79,155,11
"800",24410,"Daryl Murphy",73,134,17
"801",24411,"Dean Whitehead",75,140,130
"802",24412,"Diego Luis Breijo Lopez",73,133,48
"803",24414,"Francesco Pisano",74,152,144
"804",24415,"David Suazo",83,123,13
"805",24422,"Paulo Cesar",73,129,56
"806",24423,"Damian Tixier",NA,NA,39
"807",24435,"Liam Lawrence",NA,NA,32
"808",24436,"Siqueira De Olivera Luciano",76,153,96
"809",24439,"Martin Woods",NA,NA,49
"810",24440,"Marco Malago",68,132,13
"811",24443,"Andrea Mantovani",75,129,137
"812",24446,"Nyron Nosworthy",73,120,23
"813",24448,"Sergio Pellissier",79,139,180
"814",24449,"Stephen Elliott",70,122,39
"815",24450,"Victor Obinna",74,134,40
"816",24452,"Steven Caldwell",75,130,20
"817",24453,"Franco Semioli",80,145,44
"818",24454,"Lorenzo Squizzi",71,352,9
"819",24455,"Stuart Holden",NA,NA,27
"820",24456,"Simone Tiribocchi",NA,NA,67
"821",24457,"Andrea Zanchetta",NA,NA,20
"822",24459,"Sergio Bernardo Almiron",79,152,112
"823",24464,"Antonio Busce",70,157,26
"824",24469,"Alex Baptiste",72,114,19
"825",24475,"Giles Coke",67,147,25
"826",24484,"Stefano Lucchini",77,145,160
"827",24491,"Nicola Pozzi",74,144,27
"828",24492,"Francesco Pratali",74,137,24
"829",24493,"Andrea Raggi",79,138,164
"830",24494,"Cesar Sanchez",80,414,64
"831",24499,"Valeri Bojinov",84,141,33
"832",24500,"Davide Brivio",73,142,96
"833",24501,"Guilherme Do Prado",NA,NA,8
"834",24502,"Marco Donadel",78,161,77
"835",24503,"Sebastian Frey",87,437,156
"836",24504,"Alessandro Gamberini",84,145,179
"837",24506,"Martin Joergensen",84,118,7
"838",24507,"Riccardo Montolivo",85,152,218
"839",24509,"Anthony Gardner",78,119,30
"840",24516,"Emil Hallfredsson",NA,NA,85
"841",24527,"Marton Fulop",NA,NA,42
"842",24528,"Michael Brown",74,144,42
"843",24531,"Michael Dawson",82,139,150
"844",24536,"Manuel Pasqual",77,162,183
"845",24546,"Michele Pazienza",76,146,114
"846",24549,"Giampaolo Pazzini",84,131,157
"847",24575,"Andy Kirk",66,46,23
"848",24579,"Mark Bunn",73,368,37
"849",24583,"Bradley Johnson",NA,NA,91
"850",24590,"Ricardo",74,126,166
"851",24591,"Ricardo",83,419,86
"852",24612,"Fernando",80,150,43
"853",24618,"Izzy Iriekpen",62,88,2
"854",24621,"Geir Ludvig Fevang",NA,NA,7
"855",24622,"Federico Balzaretti",80,148,162
"856",24624,"Marcelo Zalayeta",77,137,40
"857",24625,"Tommy Elphick",71,108,11
"858",24630,"Noe Pamarot",75,126,41
"859",24632,"Paul Stalteri",75,107,18
"860",24634,"Radek Cerny",72,350,5
"861",24635,"Robbie Keane",86,125,72
"862",24653,"Sean Davis",79,157,34
"863",24655,"Teemu Tainio",78,147,24
"864",24656,"Tom Huddlestone",81,164,136
"865",24658,"Curtis Davies",78,137,96
"866",24661,"Diomansy Kamara",75,132,23
"867",24663,"Jason Koumas",NA,NA,11
"868",24664,"Jonathan Greening",73,135,54
"869",24676,"David Edwards",NA,NA,52
"870",24693,"Simeon Jackson",71,114,21
"871",24694,"Matthew Gilks,18",72,359,18
"872",24698,"Grant Holt",76,115,55
"873",24701,"Rory McArdle",NA,NA,47
"874",24705,"Dean Holden",65,126,16
"875",24728,"Paul Robinson",74,130,109
"876",24737,"Zoltan Gera",77,147,71
"877",24740,"Anton Ferdinand",81,134,117
"878",24741,"Bobby Zamora",80,124,131
"879",24742,"Christian Dailly",NA,NA,7
"880",24744,"Daniel Gabbidon",78,109,69
"881",24747,"Hayden Mullins",75,145,35
"882",24751,"James Collins",78,126,196
"883",24753,"Jeremie Aliadiere",77,98,97
"884",24754,"Jobi McAnuff",74,120,38
"885",24772,"Marlon Harewood",79,91,7
"886",24773,"Matthew Etherington",80,138,139
"887",24780,"Nigel Reo-Coker",81,153,86
"888",24781,"Paul Konchesky",76,143,105
"889",24788,"Brian Jensen",76,374,38
"890",24789,"Lazaros Christodoulopoulos",75,137,42
"891",24791,"Cristian Molinaro",77,147,165
"892",24792,"Daniele Portanova",76,136,177
"893",24793,"Daniele Gastaldello",78,139,194
"894",24800,"Yossi Benayoun",82,150,55
"895",24807,"Paulo Sousa",69,136,9
"896",24813,"Jamie Smith",NA,NA,9
"897",24839,"Gary Teale",NA,NA,53
"898",24841,"Henri Camara",80,118,3
"899",24843,"Jimmy Bullard",80,145,31
"900",24845,"Lee McCulloch",73,141,80
"901",24846,"Leighton Baines",83,148,251
"902",24848,"Massimo Marazzina",72,105,8
"903",24852,"Luis Garcia",80,136,134
"904",24854,"Simone Vergassola",74,150,120
"905",24886,"Michael Pollitt",74,366,5
"906",24890,"Ryan Taylor",74,155,56
"907",24899,"Mike Williamson",75,149,127
"908",24903,"Russell Martin",73,127,119
"909",24915,"Ikechi Anya",70,59,17
"910",24932,"Tonel",76,108,40
"911",24948,"Ashley Williams",81,135,181
"912",24952,"Adam Le Fondre",73,96,11
"913",24970,"Cristian Zapata",80,131,174
"914",24978,"Barry Ferguson",NA,NA,89
"915",24983,"Gunnar Nielsen",66,329,19
"916",24984,"Graeme Smith",63,325,38
"917",24985,"Graeme Smith",68,349,51
"918",25005,"Paul Scharner",77,154,123
"919",25015,"Bjoern Helge Riise",72,134,5
"920",25018,"Heinz Mueller",NA,NA,65
"921",25070,"David Fox",69,130,23
"922",25075,"Craig Gardner",75,135,149
"923",25108,"Paulo Sergio",71,142,66
"924",25128,"Stephen O'Donnell",62,102,19
"925",25131,"Sean Dillon",70,118,203
"926",25150,"Lee Cattermole",77,159,181
"927",25156,"Ali Al-Habsi",79,387,101
"928",25160,"Hussein Yasser",65,53,19
"929",25166,"David Graham",63,51,44
"930",25199,"Yves Makaba-Makalamby",65,321,28
"931",25253,"Dickson Etuhu",76,154,65
"932",25255,"Michal Papadopoulos",71,135,72
"933",25257,"Mathieu Beda",71,112,55
"934",25259,"Simon Cziommer",76,149,41
"935",25260,"Christian Schwegler",NA,NA,12
"936",25329,"Jesper Hansen",NA,NA,40
"937",25336,"Soeren Larsen",78,142,1
"938",25337,"Cristiano Lucarelli",85,131,29
"939",25338,"Marco Rossi",73,123,56
"940",25342,"Benjani Mwaruwari",80,120,15
"941",25347,"Oscar Gonzalez",77,113,50
"942",25364,"Andreas Goerlitz",75,135,14
"943",25365,"Andreas Ottl",73,133,72
"944",25366,"Claudio Pizarro",84,119,127
"945",25374,"Paulo Jorge",71,139,1
"946",25382,"Scott Brown",NA,NA,204
"947",25393,"Emile Lokonda Mpenza",69,122,27
"948",25411,"Steven Thompson",68,133,121
"949",25415,"David Jones",NA,NA,84
"950",25416,"Jonathan Hayes",70,53,172
"951",25419,"Ladji Keita",69,133,44
"952",25421,"Jamie O'Hara",77,149,63
"953",25434,"Neil McCann,22",NA,NA,22
"954",25462,"Victor Casadesus",76,138,137
"955",25465,"Ibrahima Gueye",66,124,43
"956",25479,"Francesco Scardina",66,126,11
"957",25483,"Christian Schulz",75,157,218
"958",25496,"Dimitri Payet",84,134,230
"959",25499,"Nicolas Frutos",83,133,1
"960",25505,"David Elebert",64,114,45
"961",25515,"Mamadou Niang",83,139,57
"962",25517,"Papa Bouba Diop",79,143,24
"963",25518,"Habib Beye",81,150,29
"964",25519,"Boukari Drame",75,124,160
"965",25521,"Pape Diakhate",77,116,82
"966",25522,"Omar Daf",NA,NA,56
"967",25524,"Frank Rost",NA,NA,98
"968",25525,"Siaka Tiene",NA,NA,137
"969",25526,"Andrea Ranocchia",82,134,162
"970",25535,"Ali Boussaboun",66,57,25
"971",25537,"Marouane Chamakh",82,142,121
"972",25538,"Youssouf Hadji",NA,NA,102
"973",25539,"Badr El Kaddouri",70,50,5
"974",25540,"Vincent Enyeama",81,407,111
"975",25541,"Taye Taiwo",79,151,104
"976",25543,"John Utaka",81,121,83
"977",25549,"Christian Obodo",79,144,33
"978",25550,"Peter Odemwingie",83,132,94
"979",25551,"Bartholomew Ogbeche",NA,NA,59
"980",25560,"Guirane N'Daw",73,142,91
"981",25563,"Carlos Kameni",82,399,177
"982",25565,"Thimothee Atouba",79,149,10
"983",25571,"Achille Emana",79,144,32
"984",25572,"Jean Makoun",82,147,131
"985",25574,"Pierre Webo",78,131,49
"986",25575,"Pierre Boya",66,53,22
"987",25579,"David Robertson",65,136,56
"988",25581,"Manuel Belleri",74,150,7
"989",25583,"Kevin Smith",58,117,2
"990",25584,"Cribari",77,143,47
"991",25587,"Lorenzo De Silvestri",NA,NA,171
"992",25588,"Fabio Firmani",73,145,8
"993",25594,"Stefano Mauri",81,151,146
"994",25595,"Gaby Mudingayi",78,150,124
"995",25597,"Goran Pandev",82,148,129
"996",25598,"Tommaso Rocchi",84,127,71
"997",25600,"Rory Fallon",63,125,27
"998",25604,"Roberto",68,119,2
"999",25611,"Morten Duncan Rasmussen",80,153,5
"1000",25612,"Rick Hoogendorp",NA,NA,2
"1001",25617,"Wesley",77,49,4
"1002",25619,"Bertin Tomou",64,139,16
"1003",25625,"Jamie Mole",62,63,13
"1004",25628,"Marco Caligiuri",72,147,63
"1005",25636,"Orlando Dos Santos Costa",63,132,17
"1006",25640,"Anthony Lurling",71,128,136
"1007",25642,"Kaba Diawara",65,122,10
"1008",25643,"Georgios Samaras",78,137,103
"1009",25644,"Martin Latka",74,85,13
"1010",25655,"Hossam Ghaly",72,111,3
"1011",25657,"Ismael Bangoura",73,129,33
"1012",25659,"Fode Mansare",75,129,17
"1013",25661,"Pascal Feindouno",81,116,22
"1014",25664,"Dianbobo Balde",78,133,31
"1015",25666,"Victor Anichebe",74,104,68
"1016",25667,"Martin Olsson",76,118,126
"1017",25668,"Rory Delap",73,141,119
"1018",25674,"Dougie Imrie",62,125,176
"1019",25693,"Nelson Benitez",69,119,8
"1020",25730,"Jonathan Jager",71,118,24
"1021",25735,"Juan Pablo Carrizo",80,397,55
"1022",25749,"Tom Caluwe",68,61,21
"1023",25751,"Danijel Milicevic",76,51,89
"1024",25753,"Ezequiel Luna",72,120,22
"1025",25759,"Gonzalo Higuain",NA,NA,205
"1026",25760,"Massimo Colomba",64,316,19
"1027",25766,"Paulinho",69,135,91
"1028",25770,"Damir Dzombic",57,121,3
"1029",25771,"Reto Zanni",66,131,20
"1030",25772,"Zdravko Kuzmanovic",NA,NA,147
"1031",25773,"Ivan Rakitic",85,149,206
"1032",25779,"Marcel Herzog",68,328,29
"1033",25782,"Cesar Fernando",62,143,48
"1034",25789,"Juan Pablo Garat",59,106,45
"1035",25790,"Jiri Koubsky",66,143,27
"1036",25791,"Mijat Maric",72,54,128
"1037",25792,"Philippe Montandon",61,48,53
"1038",25793,"Marc Zellweger",58,138,27
"1039",25794,"Davide Calla",66,140,97
"1040",25795,"Pascal Cerrone",60,122,13
"1041",25796,"Juergen Gjasula",NA,NA,5
"1042",25797,"David Marazzi",60,98,39
"1043",25798,"Bruno Lazaroni",67,135,39
"1044",25802,"Henri Siqueira-Barras",62,132,46
"1045",25804,"Selver Hodzic",NA,NA,17
"1046",25806,"Silvan Aegerter",69,142,85
"1047",25809,"Nelson Ferreira",NA,NA,174
"1048",25811,"Johnny Leoni",NA,NA,95
"1049",25812,"Marc Schneider",NA,NA,47
"1050",25813,"Florian Stahel",NA,NA,164
"1051",25815,"Steve von Bergen",NA,NA,227
"1052",25816,"Almen Abdi",NA,NA,68
"1053",25818,"Gokhan Inler",82,149,200
"1054",25819,"Raffael",NA,NA,191
"1055",25823,"Sergio Bastida",65,144,42
"1056",25824,"Alexandre Alphonse",NA,NA,72
"1057",25830,"Jonathan Parr",72,122,7
"1058",25835,"Kim Jaggy",65,44,75
"1059",25836,"Roland Schwegler",NA,NA,22
"1060",25837,"Antonio Carlos Dos Santos",73,139,18
"1061",25839,"Michel Renggli",65,137,142
"1062",25840,"Veroljub Salatic",71,131,199
"1063",25843,"Scott Lee Sutter",67,112,155
"1064",25849,"Mobulu M'Futi",61,60,15
"1065",25852,"Jean Francois Bedenik",67,334,59
"1066",25856,"Kader Mangane",79,137,128
"1067",25859,"Matar Coly",64,88,16
"1068",25860,"Raphael Nuzzolo",71,124,174
"1069",25863,"Bastien Geiger",55,135,45
"1070",25879,"Nicolas Marazzi",63,53,48
"1071",25905,"Ricardo Silva",70,107,68
"1072",25906,"Ze Manuel",74,145,23
"1073",25908,"Cadu",69,41,17
"1074",25913,"Helder Rosario",74,142,29
"1075",25915,"Igor Rocha",62,55,17
"1076",25920,"Bruno Alves",NA,NA,45
"1077",25921,"Pepe",85,145,192
"1078",25922,"Marek Cech",74,141,32
"1079",25923,"Raul Meireles",82,173,97
"1080",25924,"Paulo Assuncao",79,157,92
"1081",25925,"Jose Bosingwa",82,152,101
"1082",25926,"Alan",79,137,157
"1083",25927,"Jorginho",76,150,3
"1084",25929,"Bruno Moraes",72,56,24
"1085",25930,"Hugo Leal",74,151,56
"1086",25933,"Guga",65,136,1
"1087",25935,"Derlei",NA,NA,12
"1088",25942,"Rui Sacramento",64,312,4
"1089",25947,"Marco Woelfli",71,358,174
"1090",25948,"Steve Gohouri",NA,NA,52
"1091",25951,"Mario Raimondi",68,128,67
"1092",25952,"Carlos Varela",69,137,39
"1093",25957,"Igor de Camargo",76,130,101
"1094",25958,"Ibad Muhamadu",60,116,3
"1095",25962,"Joao Pedro",61,54,8
"1096",25975,"Steven Jennings",69,135,84
"1097",25977,"Morten Skoubo",70,143,31
"1098",25984,"Daniel Agger",83,166,125
"1099",25986,"Nilmar",NA,NA,68
"1100",25990,"Joao Pereira",80,158,160
"1101",25993,"Rui Nereu",66,331,16
"1102",25994,"Leo",75,152,1
"1103",25995,"Ricardo Rocha",73,108,17
"1104",25997,"Georgios Karagounis",80,153,26
"1105",25998,"Nuno Assis",77,108,63
"1106",26002,"Kenneth Vermeer",78,384,155
"1107",26003,"Hans Vonk",69,344,4
"1108",26004,"Emanuel Boakye",67,103,18
"1109",26005,"Thomas Vermaelen",83,137,117
"1110",26010,"Jeffrey Sarpong",73,133,66
"1111",26014,"Victor Hugo Montano",77,117,105
"1112",26015,"Philippe Delaye",69,136,3
"1113",26016,"Michael Timisela",66,144,78
"1114",26022,"Xavier Collin",72,131,10
"1115",26027,"Martial Robin",67,137,44
"1116",26028,"Romain Rocchi",76,116,16
"1117",26029,"Rodrigo Lacerda",72,148,63
"1118",26040,"Djamel Abdoun",NA,NA,14
"1119",26044,"Krisztian Vadocz",73,145,72
"1120",26045,"Ludovic Genest",65,104,1
"1121",26051,"Renaud Cohade",75,148,164
"1122",26052,"Laurent Bonnart",75,105,116
"1123",26057,"Guillaume Loriot",68,57,22
"1124",26065,"Stephane Besle",62,115,173
"1125",26066,"Kamil Zayatte",NA,NA,52
"1126",26078,"Flavien La Postollec",NA,NA,46
"1127",26085,"Alain Cantareil",68,124,7
"1128",26092,"Joao Paulo",64,62,6
"1129",26096,"Clarence Seedorf",83,154,92
"1130",26098,"Kakha Kaladze",86,156,62
"1131",26099,"Paolo Maldini",82,141,30
"1132",26107,"Franck Beria",77,149,177
"1133",26108,"Younes Kaboul",80,125,141
"1134",26109,"Baptiste Martin",NA,NA,65
"1135",26111,"Bacary Sagna",83,144,212
"1136",26112,"Benoit Cheyrou",81,165,159
"1137",26113,"Thomas Kahlenberg",84,150,61
"1138",26114,"Lionel Mathis",74,101,74
"1139",26115,"Garra Dembele",73,47,3
"1140",26116,"Luigi Pieroni",NA,NA,10
"1141",26117,"Mathieu Valverde",72,366,58
"1142",26118,"Florian Marange",72,127,99
"1143",26119,"Marc Planus",84,147,131
"1144",26120,"Alejandro Alonso",74,142,61
"1145",26121,"Pierre Ducasse",70,144,35
"1146",26123,"Jean-Claude Darcheville",78,112,14
"1147",26126,"Yohann Pele",79,392,67
"1148",26127,"Gregory Cerdan",73,143,65
"1149",26130,"Tulio de Melo",77,121,38
"1150",26132,"James Fanchone",72,127,8
"1151",26136,"Adama Coulibaly",78,129,109
"1152",26137,"Nicolas Gillet",72,149,18
"1153",26138,"Hilton",81,156,218
"1154",26139,"Yohan Demont",76,140,67
"1155",26141,"Fabien Laurenti",76,134,29
"1156",26142,"Carlos Henrique",82,149,102
"1157",26143,"Daniel Cousin,20",79,113,20
"1158",26144,"Jussie",NA,NA,88
"1159",26145,"Olivier Thomert",NA,NA,40
"1160",26146,"Seydou Keita",83,155,112
"1161",26148,"Efstathios Tavlaridis",81,103,29
"1162",26149,"Gregory Tafforeau",78,152,31
"1163",26150,"Gregory Malicki",75,375,34
"1164",26151,"Kevin Mirallas",81,142,111
"1165",26154,"Mathieu Debuchy",80,142,201
"1166",26155,"Mathieu Bodmer",82,150,135
"1167",26156,"Nicolas Fauvergue",71,127,21
"1168",26157,"Rafael Schmitz",81,141,44
"1169",26159,"Stephane Dumont",72,160,15
"1170",26160,"Yohan Cabaye",82,145,228
"1171",26161,"Claudio Cacapa",81,142,4
"1172",26162,"Francois Clerc",79,120,160
"1173",26163,"Hatem Ben Arfa",82,144,123
"1174",26164,"Joan Hartock",67,339,2
"1175",26165,"John Carew",NA,NA,53
"1176",26166,"Karim Benzema",87,112,199
"1177",26167,"Remy Vercoutre",76,389,120
